Index,target,load,SensorI,SensorII,SensorIII,SensorIV,sum_Sensor,ABSsum_Sensor,median_Sensor,SensorI^2,SensorII^2,SensorIII^2,SensorIV^2,SensorI^3,SensorII^3,SensorIII^3,SensorIV^3,Multi_Sensor
907,1,70,-2.05056,6.23389,-3.10092,1.58341,2.66582,12.96878,-0.233575,4.204796314,38.86138453,9.615704846,2.507187228,-8.622187129,242.2575964,-29.81753147,3.969905329,62.76471506
908,0,70,-9.93786,1.71456,-11.5913,0.14053,-19.67407,23.38425,-4.898665,98.76106138,2.939715994,134.3582357,0.019748681,-981.4736014,5.040319454,-1557.386617,0.002775282,27.75535295
909,0,40,7.63111,6.82388,3.94054,7.86322,26.25875,26.25875,7.227495,58.23383983,46.56533825,15.52785549,61.83022877,444.3888375,317.7562804,61.18813568,486.1846915,1613.523377
910,1,80,-2.20336,0.715115,-0.923367,2.38011,-0.031502,6.221952,-0.104126,4.85479529,0.511389463,0.852606617,5.664923612,-10.69686175,0.365702276,-0.787268814,13.48314134,3.462842404
911,0,10,-10.9225,-4.04972,2.78858,-0.502474,-12.686114,18.263274,-2.276097,119.3010062,16.40023208,7.776178416,0.252480121,-1303.065241,-66.41634785,21.68449561,-0.126864696,-61.97888415
912,1,90,3.3664,0.978936,3.67889,-3.16601,4.858216,11.190236,2.172668,11.33264896,0.958315692,13.53423163,10.02361932,38.15022946,0.93812973,49.79094941,-31.734879,-38.38390031
913,0,90,-2.91355,-1.32708,2.86042,-3.25634,-4.63655,10.35739,-2.120315,8.488773602,1.761141326,8.182002576,10.6037502,-24.73246633,-2.337175431,23.40396381,-34.52941591,-36.01464428
914,0,30,-3.26007,0.93368,-0.464921,1.62254,-1.168771,6.281211,0.2343795,10.6280564,0.871758342,0.216151536,2.632636052,-34.64820784,0.813943329,-0.100493388,4.271557299,2.296146305
915,1,80,1.33036,0.551196,-8.66885,1.01645,-5.770844,11.566856,0.783823,1.76985773,0.30381703,75.14896032,1.033170603,2.354547929,0.167462732,-651.4550647,1.050166259,-6.461342227
916,1,90,2.85833,-1.31598,2.93588,-1.58607,2.89216,8.69626,0.771175,8.170050389,1.73180336,8.619391374,2.515618045,23.35270013,-2.279018586,25.30549875,-3.989946312,17.51549066
917,0,0,1.90552,5.07379,-5.09941,2.28962,4.16952,14.36834,2.09757,3.63100647,25.74334496,26.00398235,5.242359744,6.918955449,130.6163262,-132.6049676,12.00301172,-112.8832074
918,0,40,2.26863,1.43839,-3.29646,2.42648,2.83704,9.42996,1.85351,5.146682077,2.068965792,10.86664853,5.88780519,11.67591736,2.975979706,-35.82147222,14.28664154,-26.10146311
919,1,0,5.74725,-1.7972,-3.08842,1.92818,2.78981,12.56105,0.06549,33.03088256,3.22992784,9.538338096,3.717878112,189.8367398,-5.804826314,-29.45839414,7.168738219,61.50924962
920,0,10,5.69894,-2.91484,-4.37981,-3.52213,-5.11784,16.51572,-3.218485,32.47791712,8.496292226,19.18273564,12.40539974,185.089701,-24.76533243,-84.01673737,-43.69343058,-256.2532945
921,1,40,1.05772,-0.115531,0.239917,1.1618,2.343906,2.574968,0.6488185,1.118771598,0.013347412,0.057560167,1.34977924,1.183347095,-0.00154204,0.013809663,1.568173521,-0.034061333
922,0,80,0.530518,-1.00402,2.97209,1.65019,4.148778,6.156818,1.090354,0.281449348,1.00805616,8.833318968,2.723127036,0.149313945,-1.012108546,26.25341897,4.493677004,-2.612392301
923,1,50,3.73451,-7.94039,2.96874,8.22281,6.98567,22.86645,3.351625,13.94656494,63.04979335,8.813417188,67.6146043,52.08358623,-500.6399486,26.16474414,555.9820444,-723.8821705
924,1,40,-4.83804,6.63954,-1.08429,0.706427,1.423637,13.268297,-0.1889315,23.40663104,44.08349141,1.175684804,0.499039106,-113.2422172,292.6941046,-1.274783276,0.352534699,24.6048198
925,1,60,0.272731,-8.04022,7.33876,3.3151,2.886371,18.966811,1.7939155,0.074382198,64.64513765,53.85739834,10.98988801,0.020286331,-519.7611286,395.2465206,36.43257774,-53.34844385
926,1,80,4.90834,1.04571,2.52102,-1.04844,7.42663,9.52351,1.783365,24.09180156,1.093509404,6.35554184,1.099226434,118.2507532,1.143493719,16.02244809,-1.152472962,-13.56643607
927,0,30,0.513896,4.06816,-2.84918,-1.57359,0.159286,9.004826,-0.529847,0.264089099,16.54992579,8.117826672,2.476185488,0.135714332,67.32774608,-23.1291494,-3.896500722,9.373132078
928,1,40,-4.54691,-1.13541,1.72126,3.61067,-0.35039,11.01425,0.292925,20.67439055,1.289155868,2.962735988,13.03693785,-94.00459313,-1.463720464,5.099638946,47.07208038,32.08509628
929,1,80,-5.2022,-0.430359,-5.48749,5.1473,-5.972749,16.267349,-2.8162795,27.06288484,0.185208869,30.1125465,26.49469729,-140.7865395,-0.079706304,-165.2422978,136.3761554,-63.23698525
930,1,50,3.23586,-1.00766,1.00728,1.2008,4.43628,6.4516,1.10404,10.47078994,1.015378676,1.014612998,1.44192064,33.88201033,-1.023156476,1.021999381,1.731458305,-3.943888542
931,1,50,-0.234512,2.52577,5.64969,-1.8553,6.085648,10.265272,1.145629,0.054995878,6.379514093,31.9189971,3.44213809,-0.012897193,16.11318531,180.3324387,-6.386198798,6.208656522
932,0,40,-0.823917,2.63475,-2.40754,0.224095,-0.372612,6.090302,-0.299911,0.678839223,6.941907563,5.796248852,0.050218569,-0.559307176,18.29019095,-13.95470096,0.01125373,1.171193235
933,0,30,6.80209,3.94783,-1.03365,-1.43728,8.27899,13.22085,1.45709,46.26842837,15.58536171,1.068432322,2.065773798,314.7220139,61.52835852,-1.10438507,-2.969095365,39.89474635
934,1,30,-1.84258,0.0289865,-3.18104,-1.38369,-6.3783235,6.4362965,-1.613135,3.395101056,0.000840217,10.11901548,1.914598016,-6.255745305,2.44E-05,-32.18899301,-2.649210129,-0.235087785
935,1,90,-1.68393,-8.35808,-6.85429,10.2233,-6.673,27.1196,-4.26911,2.835620245,69.85750129,46.9812914,104.5158629,-4.774985999,-583.8745844,-322.0233959,1068.497021,-986.2434644
936,1,60,2.63291,-3.06758,-11.0573,3.4125,-8.07947,20.17029,-0.217335,6.932215068,9.410047056,122.2638833,11.64515625,18.25189837,-28.86607215,-1351.908437,39.7390957,304.7569822
937,0,0,5.95253,-2.61066,0.973487,-3.35645,0.958907,12.893127,-0.8185865,35.4326134,6.815545636,0.947676939,11.2657566,210.9136942,-17.79307237,0.92255118,-37.81294875,50.77643972
938,0,50,9.38039,3.3041,-0.985171,2.93818,14.637499,16.607841,3.12114,87.99171655,10.91707681,0.970561899,8.632901712,825.396618,36.07111349,-0.956169437,25.36501915,-89.71480044
939,0,20,1.30399,2.81818,0.639639,3.3437,8.105509,8.105509,2.061085,1.70038992,7.942138512,0.40913805,11.18032969,2.217291452,22.38237591,0.261700653,37.38366838,7.859686619
940,0,80,-1.77093,-6.00168,-2.49037,-11.0401,-21.30308,21.30308,-4.246025,3.136193065,36.02016282,6.201942737,121.883808,-5.553978384,-216.1814908,-15.44513213,-1345.609429,292.2207924
941,1,10,-0.688332,4.70329,-0.715209,-0.70764,2.592109,6.814471,-0.697986,0.473800942,22.12093682,0.511523914,0.50075437,-0.32613235,104.041181,-0.365846507,-0.354353822,-1.638494781
942,1,20,-2.43456,-0.264672,1.00643,0.324942,-1.36786,4.030604,0.030135,5.927082394,0.070051268,1.012901345,0.105587303,-14.42983771,-0.018540609,1.019414301,0.03430975,0.210725894
943,1,10,0.280722,0.720333,-2.05931,2.78287,1.724615,5.843235,0.5005275,0.078804841,0.518879631,4.240757676,7.744365437,0.022122253,0.373766121,-8.73303469,21.55156224,-1.158842483
944,1,90,-3.3107,-0.890943,-0.163786,-0.222144,-4.587573,4.587573,-0.5565435,10.96073449,0.793779429,0.026825854,0.049347957,-36.28770368,-0.707212226,-0.004393699,-0.010962353,0.107320111
945,0,50,17.8357,-2.31612,1.7383,1.61932,18.8772,23.50944,1.67881,318.1121945,5.364411854,3.02168689,2.622197262,5673.753667,-12.42462158,5.252598321,4.246176471,-116.2809646
946,1,0,-1.39146,2.79934,-4.65489,1.57639,-1.67062,10.42208,0.092465,1.936160932,7.836304436,21.66800091,2.485005432,-2.69409049,21.93648046,-100.8621608,3.917337713,28.58245115
947,0,80,-3.8402,-4.73294,-0.289869,-2.2547,-11.117709,11.117709,-3.04745,14.74713604,22.40072104,0.084024037,5.08367209,-56.63195182,-106.0212687,-0.024355964,-11.46215546,11.87887683
948,0,30,6.57025,-0.628414,3.08343,0.834417,9.859683,11.116511,1.9589235,43.16818506,0.394904155,9.507540565,0.69625173,283.6257679,-0.2481633,29.3158358,0.58096428,-10.62294625
949,1,60,-0.779064,-4.94881,-2.20876,-3.17642,-11.113054,11.113054,-2.69259,0.606940716,24.49072042,4.878620738,10.08964402,-0.472845662,-121.1999221,-10.77570234,-32.04894705,27.0495701
950,0,40,-3.28798,5.28259,2.22685,3.39305,7.61451,14.19047,2.80995,10.81081248,27.90575711,4.958860923,11.5127883,-35.54573522,147.4146734,11.04263945,39.06346635,-131.2373026
951,0,70,17.917,-4.30772,2.35984,0.998781,16.967901,25.583341,1.6793105,321.018889,18.5564516,5.568844826,0.997563486,5751.695434,-79.93599768,13.14158277,0.996347456,-181.9137768
952,1,40,8.38868,0.991533,-2.14463,-6.30586,0.929723,17.830703,-0.5765485,70.36995214,0.98313769,4.599437837,39.76387034,590.3110101,0.974813463,-9.864092368,-250.7453994,112.4857484
953,0,50,7.54602,-2.52055,-0.583663,-3.56384,0.877967,14.214073,-1.5521065,56.94241784,6.353172303,0.340662498,12.70095555,429.6886239,-16.01348845,-0.198832095,-45.26417341,-39.56340209
954,1,0,3.56454,-4.22265,-1.34771,-2.63074,-4.63656,11.76564,-1.989225,12.70594541,17.83077302,1.816322244,6.920792948,45.29085066,-75.2931137,-2.447875652,-18.20680684,-53.36579179
955,1,60,7.33418,-6.95439,1.91989,-8.0728,-5.77312,24.28126,-2.51725,53.79019627,48.36354027,3.685977612,65.17009984,394.5069817,-336.3389208,7.076671558,-526.105182,790.5168771
956,1,90,6.28623,1.04301,3.48199,2.20231,13.01354,13.01354,2.84215,39.51668761,1.08786986,12.12425436,4.850169336,248.4109872,1.134659143,42.21653244,10.68157643,50.2787775
957,1,30,2.1594,-9.17655,-0.224044,-7.33123,-14.572424,18.891224,-3.777637,4.66300836,84.2090699,0.050195714,53.74693331,10.06930025,-772.7487404,-0.011246049,-394.0311299,-32.54787915
958,1,0,-1.56625,-5.62946,4.14672,5.48876,2.43977,16.83119,1.290235,2.453139062,31.69081989,17.19528676,30.12648634,-3.842229057,-178.4022029,71.30403951,165.3570532,200.6812393
959,0,80,4.63172,0.338346,3.18966,2.4591,10.618826,10.618826,2.82438,21.45283016,0.114478016,10.17393092,6.04717281,99.3635025,0.038733179,32.45138048,14.87060266,12.29203889
960,1,20,-0.32024,-0.894918,0.000989286,4.99867,3.784501286,6.214817286,-0.159625357,0.102553658,0.800878227,9.79E-07,24.98670177,-0.032841783,-0.716720341,9.68E-10,124.9002765,0.001417213
961,0,0,0.629048,2.04111,-0.00518973,0.260235,2.92520327,2.93558273,0.4446415,0.395701386,4.166130032,2.69E-05,0.067722255,0.248915166,8.50352967,-1.40E-07,0.017623701,-0.001734046
962,1,0,0.300831,-0.634496,-0.277474,0.814261,0.203122,2.027062,0.0116785,0.090499291,0.402585174,0.076991821,0.663020976,0.027224992,-0.255438683,-0.021363228,0.539872123,0.043125824
963,1,20,-1.3381,-0.220671,-0.935262,0.460423,-2.03361,2.954456,-0.5779665,1.79051161,0.04869569,0.874715009,0.211989339,-2.395883585,-0.010745727,-0.818087708,0.097604767,-0.127152274
964,0,50,4.56824,-2.65023,2.46509,0.362313,4.745413,10.045873,1.4137015,20.8688167,7.023719053,6.076668708,0.13127071,95.33376319,-18.61447095,14.97953527,0.047561085,-10.813074
965,1,70,3.94125,-10.8168,-3.54951,-4.96161,-15.38667,23.26917,-4.25556,15.53345156,117.0031622,12.59902124,24.61757379,61.22121597,-1265.599805,-44.72035188,-122.1428003,-750.7992183
966,1,90,3.67053,-2.08863,5.32834,3.87053,10.78077,14.95803,3.77053,13.47279048,4.362375277,28.39120716,14.98100248,49.45228164,-9.111387875,151.2780047,57.98441953,-158.1075675
967,1,10,-2.38722,1.32723,-1.53315,1.98352,-0.60962,7.23112,-0.10296,5.698819328,1.761539473,2.350548923,3.93435159,-13.60433548,2.337968035,-3.603744081,7.803865067,9.635180729
968,1,70,-0.252035,1.08068,-0.958208,-0.897833,-1.027396,3.188756,-0.574934,0.063521641,1.167869262,0.918162571,0.806104096,-0.016009677,1.262092954,-0.879790721,-0.723746859,-0.23432214
969,0,80,-3.21558,-3.79604,0.141145,0.646544,-6.223931,7.799309,-1.5372175,10.33995474,14.40991968,0.019921911,0.418019144,-33.24895165,-54.70063151,0.002811878,0.270267769,1.113919182
970,0,30,17.9147,-15.1866,3.1861,3.42114,9.33534,39.70854,3.30362,320.9364761,230.6328196,10.15123321,11.7041989,5749.480688,-3502.528378,32.34284413,40.04170302,-2965.516491
971,1,60,-3.25003,1.76614,-1.70347,5.19782,2.01046,11.91746,0.031335,10.562695,3.1192505,2.901810041,27.01733275,-34.32907563,5.509033077,-4.94314635,140.4312325,50.82392739
972,1,30,-5.37885,5.56957,-1.37041,3.50476,2.32507,15.82359,1.067175,28.93202732,31.02010998,1.878023568,12.28334266,-155.6210352,172.768674,-2.573662278,43.05016801,143.8864516
973,1,10,-2.31326,-0.198081,-1.74533,3.15707,-1.099601,7.413741,-0.9717055,5.351171828,0.039236083,3.046176809,9.967090985,-12.37865174,-0.007771922,-5.31658377,31.46680394,-2.524811928
974,1,90,-3.39722,9.41108,0.288792,0.619533,6.922185,13.716625,0.4541625,11.54110373,88.56842677,0.083400819,0.383821138,-39.20766841,833.5245498,0.024085489,0.237789861,-5.720220107
975,1,80,-5.16138,3.11014,0.815185,7.13729,5.901235,16.223995,1.9626625,26.6398435,9.67297082,0.664526584,50.94090854,-137.4983555,30.08429346,0.541712104,363.5800371,-93.39750966
976,0,30,11.2819,-1.50566,1.2246,-15.5273,-4.52646,29.53946,-0.14053,127.2812676,2.267012036,1.49964516,241.0970453,1435.974533,-3.413349342,1.836465463,-3743.586151,322.9976465
977,1,90,-1.83763,0.296971,2.65703,-1.05298,0.063391,5.844611,-0.3780045,3.376884017,0.088191775,7.059808421,1.10876688,-6.205463376,0.0261904,18.75812277,-1.16750935,1.526823002
978,1,60,-0.333709,-4.30841,-6.46653,4.00179,-7.106859,15.110439,-2.3210595,0.111361697,18.56239673,41.81601024,16.0143232,-0.0371624,-79.97441569,-270.4044847,64.08595845,-37.20579049
979,0,90,-8.75466,-2.8016,6.84206,7.88363,3.16943,26.28195,2.02023,76.64407172,7.84896256,46.81378504,62.15162198,-670.9927889,-21.98965351,320.3027261,489.9803916,1322.995981
980,0,70,1.00482,-2.11951,-5.90453,1.12503,-5.89419,10.15389,-0.557345,1.009663232,4.49232264,34.86347452,1.265692501,1.014529809,-9.521522759,-205.8524312,1.423942034,14.14728745
981,1,80,-1.91484,4.22034,0.878021,7.95571,11.139231,14.968911,2.5491805,3.666612226,17.81126972,0.770920876,63.2933216,-7.020975754,75.16961403,0.676884719,503.5433116,-56.44997817
982,1,10,-1.20726,-3.82794,4.45163,-2.92998,-3.51355,12.41681,-2.06862,1.457476708,14.65312464,19.81700966,8.5847828,-1.75955333,-56.09128195,88.2179947,-25.15324191,-60.27672526
983,1,80,0.097417,-4.7811,1.80519,-6.52641,-9.404903,13.210117,-2.3418415,0.009490072,22.85891721,3.258710936,42.59402749,0.000924494,-109.2907691,5.882592395,-277.9860869,5.487314486
984,0,90,12.9681,-1.94643,-2.89721,0.54711,8.67157,18.35885,-0.69966,168.1716176,3.788589745,8.393825784,0.299329352,2180.866354,-7.374224737,-24.318676,0.163766082,40.01011216
985,0,30,-0.0111807,-0.120532,-4.65331,6.26466,1.4796373,11.0496827,-0.06585635,0.000125008,0.014527963,21.65329396,39.24596492,-1.40E-06,-0.001751084,-100.7594893,245.8626266,-0.03928537
986,1,10,-3.38305,0.410297,1.87708,2.98513,1.889457,8.655557,1.1436885,11.4450273,0.168343628,3.523429326,8.911001117,-38.71909962,0.069070886,6.61375872,26.60049676,-7.777728687
987,0,90,-5.85027,0.071281,4.20756,0.486622,-1.084807,10.615733,0.2789515,34.22565907,0.005080981,17.70356115,0.236800971,-200.2293465,0.000362177,74.48879577,0.115232562,-0.85383067
988,0,40,-4.85938,0.931475,0.760179,-0.888082,-4.055808,7.439116,-0.0639515,23.61357398,0.867645676,0.577872112,0.788689639,-114.7473291,0.808190256,0.439286244,-0.700421072,3.055772378
989,1,70,-0.0931589,7.10598,-3.2898,1.23345,4.9564711,11.7223889,0.57014555,0.008678581,50.49495176,10.82278404,1.521398902,-0.000808487,358.8161173,-35.60479493,1.876569476,2.686206392
990,1,70,1.83225,-4.88845,-6.30197,3.28902,-6.06915,16.31169,-1.5281,3.357140062,23.8969434,39.71482588,10.81765256,6.15111988,-116.819013,-250.2816413,35.57947562,185.6516244
991,0,80,0.857529,-3.04538,6.18829,9.4934,13.493839,19.584599,3.5229095,0.735355986,9.274339344,38.29493312,90.12464356,0.630589083,-28.24388755,236.9801517,855.5892912,-153.4202708
992,0,0,0.974214,-3.07409,2.84986,-3.39883,-2.648846,10.296994,-1.049938,0.949092918,9.450029328,8.12170202,11.55204537,0.924619608,-29.05024066,23.14571372,-39.26343836,29.00840921
993,0,30,0.248395,-2.22708,2.29977,-0.326549,-0.005464,5.101794,-0.039077,0.061700076,4.959885326,5.288942053,0.106634249,0.01532599,-11.04606141,12.16335026,-0.034821308,0.415442985
994,0,50,8.89526,0.52745,0.11391,1.29083,10.82745,10.82745,0.90914,79.12565047,0.278203503,0.012975488,1.666242089,703.8432336,0.146738437,0.001478038,2.150835276,0.689875696
995,1,30,1.16449,-0.0452516,-1.51403,1.22623,0.8314384,3.9500016,0.5596192,1.35603696,0.002047707,2.292286841,1.503640013,1.57909148,-9.27E-05,-3.470591046,1.843808493,0.097830916
996,0,70,-5.06459,-5.19644,3.89603,-7.63841,-14.00341,21.79547,-5.130515,25.65007187,27.00298867,15.17904976,58.34530733,-129.9070975,-140.3194105,59.13803324,-445.6653789,-783.205031
997,0,20,-2.79617,2.86045,2.42678,1.59508,4.08614,9.67848,2.01093,7.818566669,8.182174203,5.889261168,2.544280206,-21.86204156,23.4047002,14.29194122,4.058330472,-30.96070272
998,0,90,11.1798,-10.0891,1.10921,-11.9786,-9.77869,34.35671,-4.489945,124.987928,101.7899388,1.230346824,143.486858,1397.340038,-1026.968872,1.364713001,-1718.771677,1498.670988
999,0,70,-4.26214,-7.33273,-1.45571,-10.9688,-24.01938,24.01938,-5.797435,18.16583738,53.76892925,2.119091604,120.3145734,-77.42534213,-394.2730406,-3.084782839,-1319.706493,499.0308429
1000,0,10,-2.16357,-1.49703,0.0203195,-2.73945,-6.3797305,6.4203695,-1.8303,4.681035145,2.241098821,0.000412882,7.504586303,-10.12774721,-3.354992168,8.39E-06,-20.55843895,-0.180292578
1001,1,60,-5.80116,4.13261,0.765984,2.29095,1.388384,12.990704,1.528467,33.65345735,17.07846541,0.586731488,5.248451903,-195.2290906,70.57863695,0.449426932,12.02394089,-42.07019984
